step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,Prediction
573,3,4700.36,15459.0,10758.64,0.0,0.0,Not Fraud
225,3,1118440.54,1118440.54,0.0,0.0,1118440.54,Fraud
131,4,575936.2,148451.0,0.0,6846393.93,7422330.13,Not Fraud
189,1,71539.8,71539.8,0.0,706265.75,1118513.84,Fraud
442,0,349594.64,349594.64,0.0,0.0,349594.64,Fraud
160,1,154974.07,0.0,0.0,588896.45,903718.68,Not Fraud
648,4,644684.0,644684.0,0.0,0.0,0.0,Fraud
504,4,107490.79,107490.79,0.0,66836.36,174327.16,Fraud
299,3,43885.48,15581.0,0.0,0.0,0.0,Not Fraud
21,3,9065.58,14880.0,5814.42,0.0,0.0,Not Fraud
657,3,64189.35,64189.35,0.0,0.0,0.0,Fraud
225,1,93461.42,0.0,0.0,1194859.25,1288320.67,Not Fraud
306,1,774801.51,774801.51,0.0,0.0,0.0,Fraud
180,0,106615.13,106615.13,0.0,0.0,0.0,Fraud
517,3,73507.77,73507.77,0.0,0.0,0.0,Fraud
39,3,120139.78,120139.78,0.0,0.0,120139.78,Fraud
347,3,46768.84,0.0,0.0,0.0,0.0,Not Fraud
140,4,514980.4,36342.0,0.0,0.0,514980.4,Not Fraud
354,1,64928.4,59664.0,0.0,183740.24,248668.64,Not Fraud
101,1,330579.62,330579.62,0.0,62124.06,392703.68,Fraud
188,1,233722.37,1539.0,0.0,158605.08,392327.45,Not Fraud
349,1,358392.4,24782.0,0.0,356973.27,715365.67,Not Fraud
396,1,224378.13,0.0,0.0,249059.41,473437.54,Not Fraud
417,0,1673004.98,1673004.98,0.0,0.0,0.0,Fraud
217,1,168449.67,168449.67,0.0,0.0,0.0,Fraud
374,4,741477.06,0.0,0.0,10043340.28,10784817.34,Not Fraud
307,0,332737.46,35684.0,368421.46,101941.12,0.0,Not Fraud
129,1,1214.44,0.0,0.0,3176610.38,2863146.04,Not Fraud
476,0,209114.61,209114.61,0.0,466356.94,675471.55,Fraud
497,4,15869.46,15869.46,0.0,216631.43,232500.9,Fraud
18,1,13927.4,40957.55,27030.16,0.0,13927.4,Not Fraud
306,4,329724.6,0.0,0.0,845358.57,1175083.17,Not Fraud
131,4,89863.18,0.0,0.0,92963.76,182826.95,Not Fraud
484,3,23407.72,23407.72,0.0,3295891.03,3319298.76,Fraud
421,0,321290.12,321290.12,0.0,0.0,0.0,Fraud
281,3,113988.24,113988.24,0.0,79001.45,192989.69,Fraud
301,1,160494.12,39322.0,0.0,0.0,160494.12,Not Fraud
370,0,155496.63,10521.0,166017.63,2220912.03,2065415.39,Not Fraud
231,1,195844.75,195844.75,0.0,0.0,0.0,Fraud
518,0,221787.15,99649.0,321436.15,8102094.91,7880307.76,Not Fraud
544,3,1688682.28,1688682.28,0.0,0.0,0.0,Fraud
642,3,40684.31,40684.31,0.0,0.0,0.0,Fraud
688,1,93260.59,10713.0,0.0,1027733.86,1120994.45,Not Fraud
650,0,45797.26,45797.26,0.0,0.0,0.0,Fraud
208,1,103339.33,123086.24,19746.91,1404405.08,1507744.41,Not Fraud
682,0,644836.97,644836.97,0.0,0.0,644836.97,Fraud
269,1,4135.97,4135.97,0.0,0.0,0.0,Fraud
140,3,5190.93,0.0,0.0,0.0,0.0,Not Fraud
574,1,58860.37,58860.37,0.0,0.0,0.0,Fraud
355,1,194615.81,0.0,0.0,2640016.82,2847119.98,Not Fraud
19,0,150001.37,7687167.7,7837169.07,866085.07,716083.7,Not Fraud
138,3,17490.36,0.0,0.0,0.0,0.0,Not Fraud
335,3,7135.11,712035.0,704899.89,0.0,0.0,Not Fraud
350,1,2728650.44,2728650.44,0.0,0.0,0.0,Fraud
515,3,6421552.84,6421552.84,0.0,0.0,0.0,Fraud
300,1,40270.06,40270.06,0.0,0.0,0.0,Fraud
229,1,204917.15,204917.15,0.0,0.0,0.0,Fraud
252,1,80418.64,0.0,0.0,338598.26,419016.9,Not Fraud
378,1,278034.57,0.0,0.0,556426.53,834461.11,Not Fraud
145,1,21384.22,21384.22,0.0,30128.88,51513.1,Fraud
207,1,94397.88,103377.0,8979.12,73345.47,167743.35,Not Fraud
231,0,385030.62,24.0,385054.62,161012.89,0.0,Not Fraud
238,4,24731.21,24731.21,0.0,7989.62,32720.83,Fraud
164,4,2089496.82,0.0,0.0,3768589.45,5858086.27,Not Fraud
235,3,2560.73,0.0,0.0,0.0,0.0,Not Fraud
465,1,36999.74,36999.74,0.0,0.0,0.0,Fraud
640,1,361.54,361.54,0.0,0.0,0.0,Fraud
186,1,117243.97,0.0,0.0,391814.41,509058.38,Not Fraud
459,3,2924463.08,2924463.08,0.0,202387.52,3126850.61,Fraud
402,1,113254.28,3051.0,0.0,833334.33,946588.6,Not Fraud
279,1,44897.22,44897.22,0.0,0.0,0.0,Fraud
35,1,37117.1,7474.0,0.0,1241144.41,1193993.09,Not Fraud
548,2,14269.92,40883.0,26613.08,163333.23,177603.15,Not Fraud
253,0,64794.9,59409.0,124203.9,84566.11,19771.21,Not Fraud
321,1,173928.71,173928.71,0.0,107550.17,281478.87,Fraud
330,1,33898.93,0.0,0.0,36956.1,70855.03,Not Fraud
352,1,59663.79,59663.79,0.0,0.0,0.0,Fraud
208,1,1423092.62,1423092.62,0.0,0.0,0.0,Fraud
639,3,91783.86,91783.86,0.0,0.0,0.0,Fraud
251,4,1115339.64,31096.66,0.0,1572390.88,2687730.52,Not Fraud
692,3,144828.83,144828.83,0.0,0.0,144828.83,Fraud
619,4,653980.64,0.0,0.0,1371603.7,2025584.34,Not Fraud
325,0,182715.06,11672.0,194387.06,293155.84,110440.78,Not Fraud
354,3,840325.47,840325.47,0.0,0.0,840325.47,Fraud
178,0,73613.27,72194.0,145807.27,0.0,0.0,Not Fraud
282,3,2819.27,0.0,0.0,0.0,0.0,Not Fraud
358,1,5404625.23,5404625.23,0.0,255114.87,5659740.11,Fraud
33,3,11044.51,11104.0,59.49,0.0,0.0,Not Fraud
487,0,192994.09,7312872.55,7505866.64,405898.41,212904.32,Not Fraud
696,1,949381.87,949381.87,0.0,0.0,0.0,Fraud
351,3,633527.02,633527.02,0.0,0.0,0.0,Fraud
405,0,37629.84,86199.0,123828.84,0.0,0.0,Not Fraud
270,0,71095.43,71095.43,0.0,0.0,71095.43,Fraud
73,3,142574.54,142574.54,0.0,0.0,0.0,Fraud
158,0,128072.76,128072.76,0.0,653673.01,781745.77,Fraud
183,4,6566582.05,6566582.05,0.0,2664546.36,9231128.41,Fraud
226,1,457585.49,121607.0,0.0,0.0,457585.49,Not Fraud
16,1,16512.55,432285.29,415772.74,3795242.54,3768703.93,Not Fraud
305,1,279484.12,1039.0,0.0,455144.94,734629.06,Not Fraud
235,1,220632.87,104441.0,0.0,0.0,220632.87,Not Fraud
263,3,906.12,19825.0,18918.88,0.0,0.0,Not Fraud
297,1,2885.28,0.0,0.0,255615.18,258500.46,Not Fraud
257,3,10108.08,0.0,0.0,0.0,0.0,Not Fraud
231,0,147837.14,5693463.44,5841300.58,220044.37,72207.24,Not Fraud
182,3,5430.74,25370.0,19939.26,0.0,0.0,Not Fraud
72,1,31006.06,31006.06,0.0,2577894.99,2608901.05,Fraud
537,0,417491.97,417491.97,0.0,0.0,0.0,Fraud
131,0,1017658.77,1017658.77,0.0,2171450.95,3189109.72,Fraud
364,0,400554.54,400554.54,0.0,0.0,0.0,Fraud
242,3,10000000.0,10000000.0,0.0,0.0,10000000.0,Fraud
212,3,1426.44,28932.18,27505.75,0.0,0.0,Not Fraud
300,1,319920.24,3509.0,0.0,1344232.61,1664152.85,Not Fraud
271,1,1646844.39,1646844.39,0.0,551893.25,2198737.64,Fraud
169,1,1179707.17,1179707.17,0.0,0.0,0.0,Fraud
209,1,72748.13,27243.78,0.0,606363.67,679111.8,Not Fraud
174,1,338234.4,338234.4,0.0,0.0,0.0,Fraud
299,3,23619.35,117941.33,94321.98,0.0,0.0,Not Fraud
317,3,452725.33,452725.33,0.0,0.0,0.0,Fraud
507,1,461525.78,461525.78,0.0,95029.38,556555.15,Fraud
248,3,10000000.0,10513251.94,513251.94,0.0,0.0,Fraud
187,4,130906.91,10519.0,0.0,2308837.15,2439744.06,Not Fraud
210,1,39188.05,20892.0,0.0,259409.24,298597.28,Not Fraud
45,3,6685.47,28247.0,21561.53,0.0,0.0,Not Fraud
638,1,10000000.0,10000000.0,0.0,24639.6,10024639.6,Fraud
138,3,15829.79,767920.96,752091.16,0.0,0.0,Not Fraud
643,3,2911454.29,2911454.29,0.0,0.0,0.0,Fraud
87,3,1089882.17,1089882.17,0.0,1955794.23,3045676.4,Fraud
223,0,181587.94,181587.94,0.0,0.0,0.0,Fraud
368,1,2530092.22,2530092.22,0.0,1026031.07,3556123.28,Fraud
494,1,606261.97,606261.97,0.0,900733.2,1506995.17,Fraud
695,1,351975.35,351975.35,0.0,256643.9,608619.25,Fraud
183,0,101365.81,4347369.2,4448735.01,762699.73,661333.92,Not Fraud
17,2,10315.59,438037.52,427721.93,395693.75,400900.4,Not Fraud
163,3,9436.69,0.0,0.0,0.0,0.0,Not Fraud
207,3,1246.13,0.0,0.0,0.0,0.0,Not Fraud
226,0,55620.52,23814703.3,23870323.82,190460.92,134840.4,Not Fraud
519,3,9575335.57,9575335.57,0.0,1346133.36,13950211.66,Fraud
405,1,176154.61,13687.0,0.0,701139.78,877294.39,Not Fraud
264,3,106627.5,106627.5,0.0,0.0,0.0,Fraud
690,3,1231852.06,1231852.06,0.0,2530625.05,3762477.1,Fraud
324,1,33937.95,24608.0,0.0,4656.97,38594.91,Not Fraud
43,0,239487.68,50272.0,289759.68,114008.04,0.0,Not Fraud
488,4,2059188.89,2059188.89,0.0,0.0,0.0,Fraud
550,1,49080.64,0.0,0.0,9404918.09,9453998.73,Not Fraud
370,1,437950.9,0.0,0.0,3440436.08,3878386.97,Not Fraud
306,1,341692.63,341692.63,0.0,0.0,298713.56,Fraud
186,3,6693.97,293468.37,286774.4,0.0,0.0,Not Fraud
281,1,235894.13,0.0,0.0,1447558.34,1683452.47,Not Fraud
553,1,903901.07,903901.07,0.0,0.0,0.0,Fraud
316,3,305341.36,305341.36,0.0,0.0,0.0,Fraud
332,3,15102.67,0.0,0.0,0.0,0.0,Not Fraud
14,0,498206.35,3142682.3,3640888.66,1828888.36,1330682.0,Not Fraud
711,3,136023.84,136023.84,0.0,314303.49,450327.34,Fraud
284,1,335301.2,0.0,0.0,356294.8,691595.99,Not Fraud
259,1,313283.3,32205.0,0.0,193955.34,507238.65,Not Fraud
156,1,806084.7,806084.7,0.0,0.0,806084.7,Fraud
561,4,46214.72,46214.72,0.0,0.0,0.0,Fraud
200,2,1159225.68,1159225.68,0.0,0.0,0.0,Fraud
335,1,248750.86,13766.83,0.0,1093321.23,1342072.09,Not Fraud
185,1,192222.17,0.0,0.0,1164468.84,1356691.01,Not Fraud
113,1,73906.99,73906.99,0.0,78897.46,152804.44,Fraud
105,1,54988.52,54988.52,0.0,0.0,0.0,Fraud
144,3,234782.38,234782.38,0.0,0.0,0.0,Fraud
209,3,1958.95,0.0,0.0,0.0,0.0,Not Fraud
370,3,22955.23,270667.0,247711.77,0.0,0.0,Not Fraud
265,4,201390.64,201390.64,0.0,0.0,0.0,Fraud
284,1,232178.31,0.0,0.0,9207421.54,9439599.84,Not Fraud
379,3,11046.98,50483.0,39436.02,0.0,0.0,Not Fraud
326,1,405995.64,0.0,0.0,1485944.42,1891940.06,Not Fraud
493,1,258315.41,59444.0,0.0,1462292.48,1720607.89,Not Fraud
208,0,239367.31,6844.0,246211.31,135640.71,0.0,Not Fraud
212,1,177930.84,102958.0,0.0,0.0,177930.84,Not Fraud
213,0,188400.55,16250980.1,16439380.65,376661.59,188261.05,Not Fraud
440,0,600583.87,600583.87,0.0,1788620.18,2389204.05,Fraud
263,3,1564724.69,1564724.69,0.0,0.0,0.0,Fraud
178,0,490699.34,3161513.97,3652213.31,768131.4,277432.06,Not Fraud
262,3,9588.87,0.0,0.0,0.0,0.0,Not Fraud
233,3,8109.01,40914.39,32805.38,0.0,0.0,Not Fraud
332,1,32769.42,32769.42,0.0,0.0,0.0,Fraud
541,1,74434.63,74434.63,0.0,0.0,0.0,Fraud
133,1,4287.85,4287.85,0.0,0.0,0.0,Fraud
267,3,916873.62,916873.62,0.0,0.0,0.0,Fraud
279,3,12584.58,10129.0,0.0,0.0,0.0,Not Fraud
330,3,5156.86,426736.36,421579.5,0.0,0.0,Not Fraud
700,1,243371.04,243371.04,0.0,0.0,0.0,Fraud
152,3,574555.85,574555.85,0.0,0.0,0.0,Fraud
255,1,358189.21,358189.21,0.0,0.0,0.0,Fraud
305,3,4106.95,16742.27,12635.32,0.0,0.0,Not Fraud
626,0,62362.24,62362.24,0.0,0.0,0.0,Fraud
17,1,1095229.46,1095229.46,0.0,0.0,0.0,Fraud
490,4,890472.09,890472.09,0.0,1533537.21,2424009.29,Fraud
370,1,54542.76,106596.41,52053.65,1779082.19,1833624.96,Not Fraud
618,3,26107.52,26107.52,0.0,0.0,26107.52,Fraud
205,3,6856.98,3693.44,0.0,0.0,0.0,Not Fraud
358,3,960.62,185064.51,184103.89,0.0,0.0,Not Fraud
484,0,3971565.34,3971565.34,0.0,0.0,0.0,Fraud
98,3,253616.03,253616.03,0.0,0.0,0.0,Fraud
154,1,161982.67,0.0,0.0,2674330.61,2836313.28,Not Fraud
139,1,10161.39,0.0,0.0,707891.2,718052.59,Not Fraud
358,1,95949.51,0.0,0.0,8799989.37,8895938.89,Not Fraud
297,1,30867.13,30867.13,0.0,0.0,0.0,Fraud
46,1,138016.23,20140.0,0.0,89629.91,227646.14,Not Fraud
287,3,2231940.01,2231940.01,0.0,0.0,0.0,Fraud
258,1,57285.94,743.0,0.0,736357.82,793643.76,Not Fraud
229,3,28571.09,9051.47,0.0,0.0,0.0,Not Fraud
513,0,1071926.21,1071926.21,0.0,3314899.19,4386825.41,Fraud
163,4,395023.48,174336.0,0.0,0.0,395023.48,Not Fraud
256,0,548061.66,548061.66,0.0,0.0,0.0,Fraud
232,1,13254.36,11458.0,0.0,0.0,13254.36,Not Fraud
257,0,322120.26,12274958.13,12597078.38,1873021.96,1550901.7,Not Fraud
277,3,20379.2,0.0,0.0,0.0,0.0,Not Fraud
541,1,256514.84,256514.84,0.0,0.0,0.0,Fraud
132,1,349268.19,0.0,0.0,1474503.28,1823771.47,Not Fraud
690,3,4374.7,14.0,0.0,0.0,0.0,Not Fraud
609,0,669141.35,669141.35,0.0,78272.94,747414.3,Fraud
420,3,3023289.93,3023289.93,0.0,0.0,0.0,Fraud
488,3,413265.5,413265.5,0.0,1447238.2,1860503.69,Fraud
190,3,8521.02,0.0,0.0,0.0,0.0,Not Fraud
155,3,23656.89,0.0,0.0,0.0,0.0,Not Fraud
353,3,1374447.28,1374447.28,0.0,223335.19,1597782.48,Fraud
601,3,763045.91,763045.91,0.0,0.0,0.0,Fraud
358,3,25953.53,25953.53,0.0,1571657.97,1597611.5,Fraud
428,3,4679689.03,4679689.03,4679689.03,0.0,0.0,Fraud
538,2,2162.12,41316.0,39153.88,164971.87,167133.99,Not Fraud
309,1,109010.0,109010.0,0.0,0.0,0.0,Fraud
275,1,10000000.0,10000000.0,0.0,73278.59,10073278.59,Fraud
16,0,290717.03,45632.0,336349.03,12101.0,0.0,Not Fraud
328,4,2917568.74,2917568.74,0.0,0.0,2917568.74,Fraud
278,3,375.58,21268.0,20892.42,0.0,0.0,Not Fraud
308,1,46973.23,87358.07,40384.84,136452.56,183425.78,Not Fraud
100,1,2184025.22,2184025.22,0.0,57514.34,2241539.56,Fraud
632,0,114645.55,114645.55,0.0,0.0,114645.55,Fraud
35,1,19929.5,2846.0,0.0,0.0,19929.5,Not Fraud
379,4,37683.25,0.0,0.0,187037.8,224721.05,Not Fraud
396,1,40311.85,0.0,0.0,907058.8,947370.65,Not Fraud
225,1,107384.77,107384.77,0.0,89436.28,196821.04,Fraud
33,1,196786.96,365244.0,168457.04,0.0,196786.96,Not Fraud
165,0,157840.89,157840.89,0.0,0.0,0.0,Fraud
278,0,80867.96,2161.0,83028.96,1523.67,0.0,Not Fraud
619,3,3092.07,293838.35,290746.28,0.0,0.0,Not Fraud
332,1,34812.72,549.0,0.0,4357.98,39170.69,Not Fraud
208,3,925976.12,925976.12,0.0,0.0,0.0,Fraud
235,0,147029.23,408154.8,555184.02,1005454.55,858425.32,Not Fraud
227,0,37126.6,1988402.39,2025528.99,2405793.51,2368666.91,Not Fraud
153,1,10000000.0,17629633.32,7629633.32,0.0,0.0,Fraud
305,3,35660.69,7595.29,0.0,0.0,0.0,Not Fraud
502,1,978205.21,978205.21,0.0,0.0,0.0,Fraud
405,0,2048583.09,2048583.09,0.0,0.0,0.0,Fraud
165,3,568.96,5292.0,4723.04,0.0,0.0,Not Fraud
266,3,11066.33,151345.8,140279.47,0.0,0.0,Not Fraud
417,4,5473807.19,5473807.19,0.0,0.0,0.0,Fraud
271,1,702530.28,702530.28,0.0,0.0,0.0,Fraud
187,1,263972.17,145522.42,0.0,5133980.52,5397952.69,Not Fraud
307,1,490860.94,490860.94,0.0,114020.9,604881.84,Fraud
630,1,1267376.36,1267376.36,0.0,0.0,0.0,Fraud
232,0,66361.11,49437.0,115798.11,298253.18,231892.07,Not Fraud
504,3,1680512.17,1680512.17,0.0,2026996.13,3707508.31,Fraud
241,3,50751.71,50751.71,0.0,999878.64,1050630.35,Fraud
43,3,6524.0,0.0,0.0,0.0,0.0,Not Fraud
560,1,2954228.15,2954228.15,0.0,424015.21,3378243.36,Fraud
590,4,333431.74,333431.74,0.0,204559.54,537991.27,Fraud
326,1,18767.52,9088.0,0.0,1481330.15,1500097.67,Not Fraud
11,3,11148.79,169120.74,157971.94,0.0,0.0,Not Fraud
153,3,511.69,0.0,0.0,0.0,0.0,Not Fraud
285,3,20534.79,0.0,0.0,0.0,0.0,Not Fraud
308,1,276635.31,0.0,0.0,423411.29,700046.6,Not Fraud
153,1,3051.21,8974.0,5922.79,178607.2,181658.41,Not Fraud
652,0,707406.48,707406.48,0.0,678873.66,1386280.14,Fraud
617,1,971899.85,971899.85,0.0,504910.15,1476809.99,Fraud
265,0,2219547.4,2219547.4,0.0,0.0,0.0,Fraud
38,1,45773.81,0.0,0.0,1827190.24,1872964.06,Not Fraud
655,1,114250.35,114250.35,0.0,1116350.46,1230600.81,Fraud
307,1,63643.68,0.0,0.0,238775.72,302419.4,Not Fraud
390,1,418937.14,418937.14,0.0,4684442.38,5103379.53,Fraud
565,1,3049260.1,3049260.1,0.0,1006911.02,4056171.12,Fraud
259,1,78345.09,0.0,0.0,230453.1,364124.41,Not Fraud
565,1,124917.67,166181.0,41263.33,3181935.02,3306852.69,Not Fraud
570,0,713605.74,713605.74,0.0,468293.12,1181898.87,Fraud
130,1,126150.72,72250.0,0.0,0.0,126150.72,Not Fraud
141,4,307550.34,307550.34,0.0,0.0,0.0,Fraud
354,3,14566.17,364.0,0.0,0.0,0.0,Not Fraud
227,3,29091.4,11428.0,0.0,0.0,0.0,Not Fraud
159,0,16984.76,16984.76,0.0,0.0,16984.76,Fraud
340,1,548842.18,548842.18,0.0,2560329.12,3109171.29,Fraud
281,1,134345.45,134345.45,0.0,0.0,0.0,Fraud
86,1,148657.13,148657.13,0.0,193170.36,341827.48,Fraud
435,1,37827.36,37827.36,0.0,0.0,0.0,Fraud
466,4,288457.33,288457.33,0.0,162934.64,451391.97,Fraud
299,3,284328.59,284328.59,0.0,140473.71,424802.3,Fraud
563,1,1663858.7,1663858.7,0.0,2011714.56,3675573.26,Fraud
388,1,4117617.53,4117617.53,0.0,185140.64,4302758.17,Fraud
141,0,23563.83,8434298.01,8457861.84,3083859.53,3060295.7,Not Fraud
434,1,1464805.18,1464805.18,0.0,0.0,0.0,Fraud
371,3,246967.01,246967.01,0.0,2162960.05,2409927.06,Fraud
115,1,7575262.65,7575262.65,0.0,0.0,0.0,Fraud
249,4,635231.1,51616.0,0.0,1562169.48,2197400.58,Not Fraud
20,0,21412.53,7398.0,28810.53,0.0,0.0,Not Fraud
322,0,130904.76,25415789.51,25546694.27,445661.06,314756.3,Not Fraud
349,1,87406.0,0.0,0.0,149186.28,236592.28,Not Fraud
224,0,5363623.83,5363623.83,0.0,119917.77,5483541.61,Fraud
43,1,217733.71,3712.0,0.0,0.0,217733.71,Not Fraud
15,2,283.23,0.0,0.0,3024382.05,2820335.53,Not Fraud
235,1,114452.64,211.0,0.0,384317.74,498770.38,Not Fraud
160,0,86002.45,5760065.17,5846067.62,332458.81,246456.36,Not Fraud
291,3,15011.05,15011.05,0.0,0.0,0.0,Fraud
227,1,98834.19,98834.19,0.0,0.0,0.0,Fraud
289,3,2756398.49,2756398.49,0.0,0.0,0.0,Fraud
589,1,1165801.41,1165801.41,0.0,245375.96,1411177.38,Fraud
228,3,15422.38,0.0,0.0,0.0,0.0,Not Fraud
114,3,899809.27,899809.27,0.0,0.0,874299.92,Fraud
371,1,34857.81,1089.0,0.0,55286.42,90144.23,Not Fraud
164,1,203887.84,0.0,0.0,887155.76,1227523.23,Not Fraud
653,3,1682.27,1682.27,0.0,267311.78,268994.05,Fraud
133,0,225337.48,85477.0,310814.48,306075.24,80737.76,Not Fraud
234,3,1760.95,0.0,0.0,0.0,0.0,Not Fraud
154,3,9494.51,182708.86,173214.36,0.0,0.0,Not Fraud
211,1,400684.75,400684.75,0.0,0.0,0.0,Fraud
575,0,1263762.72,1263762.72,0.0,0.0,0.0,Fraud
187,3,9607.17,53107.66,43500.48,0.0,0.0,Not Fraud
234,1,382991.4,184.0,0.0,156748.95,539740.35,Not Fraud
284,1,102209.36,102209.36,0.0,1222891.15,1325100.51,Fraud
383,1,1904788.39,1904788.39,0.0,192725.42,2097513.81,Fraud
558,3,776388.06,776388.06,0.0,0.0,0.0,Fraud
595,3,202960.74,202960.74,0.0,0.0,0.0,Fraud
364,1,3553673.85,3553673.85,0.0,2114888.66,5668562.52,Fraud
167,1,69569.95,0.0,0.0,159533.93,229103.88,Not Fraud
62,4,724806.73,724806.73,0.0,221308.77,946115.49,Fraud
736,1,114153.5,114153.5,0.0,0.0,114153.5,Fraud
137,1,96382.32,0.0,0.0,571240.27,667622.59,Not Fraud
256,1,16883.93,0.0,0.0,118948.87,135832.79,Not Fraud
382,1,14085.93,0.0,0.0,391858.27,405944.21,Not Fraud
234,0,197552.55,481.0,198033.55,879547.95,681995.4,Not Fraud
287,3,602834.49,602834.49,0.0,0.0,0.0,Fraud
132,1,100094.01,100094.01,0.0,0.0,0.0,Fraud
38,1,59129.91,59129.91,0.0,76018.39,135148.29,Fraud
398,4,932271.73,382.0,0.0,95378.81,1027650.54,Not Fraud
401,1,131394.07,290.0,0.0,4111891.79,4243285.86,Not Fraud
380,1,53707.42,8117.67,0.0,531664.95,585372.38,Not Fraud
188,3,6381.14,18077.16,11696.02,0.0,0.0,Not Fraud
393,1,457218.23,0.0,0.0,689713.28,1146931.51,Not Fraud
331,3,8388.86,69351.0,60962.14,0.0,0.0,Not Fraud
379,3,31657.65,0.0,0.0,0.0,0.0,Not Fraud
332,0,58079.2,753814.98,811894.18,104984.13,46904.94,Not Fraud
36,1,163278.48,0.0,0.0,240819.19,517799.83,Not Fraud
331,3,1155.28,103941.0,102785.72,0.0,0.0,Not Fraud
145,0,338210.15,338210.15,0.0,0.0,0.0,Fraud
660,0,1468176.31,1468176.31,0.0,0.0,0.0,Fraud
398,1,106309.74,0.0,0.0,3094209.16,3200518.9,Not Fraud
306,1,232995.21,18266.0,0.0,0.0,232995.21,Not Fraud
590,4,272778.53,272778.53,0.0,0.0,0.0,Fraud
100,0,21828.65,21828.65,0.0,0.0,0.0,Fraud
260,3,23775.6,23775.6,0.0,69187.13,92962.74,Fraud
37,0,214490.7,4206935.24,4421425.94,794248.73,579758.03,Not Fraud
273,1,7347.6,7347.6,0.0,0.0,0.0,Fraud
228,3,18453.03,0.0,0.0,0.0,0.0,Not Fraud
45,1,91498.32,46650.0,0.0,0.0,91498.32,Not Fraud
151,1,101976.78,101976.78,0.0,0.0,0.0,Fraud
442,1,13896.43,13896.43,0.0,0.0,0.0,Fraud
565,3,6180178.55,6180178.55,0.0,0.0,0.0,Fraud
567,3,254892.44,254892.44,0.0,0.0,0.0,Fraud
360,0,414438.3,414438.3,0.0,0.0,0.0,Fraud
149,1,102891.95,102891.95,0.0,0.0,0.0,Fraud
405,1,705141.07,705141.07,0.0,0.0,0.0,Fraud
656,4,1003814.8,1003814.8,0.0,0.0,0.0,Fraud
190,0,912942.9,912942.9,0.0,87841.97,1000784.87,Fraud
332,3,3680.42,0.0,0.0,0.0,0.0,Not Fraud
232,1,571129.43,493.0,0.0,792106.23,1363235.66,Not Fraud
326,1,177500.04,0.0,0.0,622569.95,800069.99,Not Fraud
328,3,68954.58,4189.0,0.0,0.0,0.0,Not Fraud
259,3,1903.4,20718.0,18814.6,0.0,0.0,Not Fraud
177,3,3724.58,242261.55,238536.97,0.0,0.0,Not Fraud
162,0,158484.53,50273.0,208757.53,27073.19,0.0,Not Fraud
550,4,45512.45,39847.0,0.0,628352.42,673864.88,Fraud
600,1,983343.36,983343.36,0.0,0.0,983343.36,Fraud
332,4,423843.01,54245.0,0.0,65506.57,489349.57,Not Fraud
156,3,1846.53,0.0,0.0,0.0,0.0,Not Fraud
489,3,273387.22,273387.22,0.0,0.0,273387.22,Fraud
673,4,71927.98,71927.98,0.0,601955.76,673883.74,Fraud
21,3,4024.02,0.0,0.0,0.0,0.0,Not Fraud
526,1,1624657.05,1624657.05,0.0,1097610.91,2722267.96,Fraud
33,1,407534.97,0.0,0.0,528056.84,935591.81,Not Fraud
449,3,153962.62,153962.62,0.0,373071.27,527033.89,Fraud
304,1,2672658.72,2672658.72,0.0,1373350.84,4046009.56,Fraud
495,0,1969124.84,1969124.84,0.0,1541.16,1970666.01,Fraud
372,3,37230.05,71256.0,34025.95,0.0,0.0,Not Fraud
244,1,117141.33,117141.33,0.0,1537533.1,1654674.43,Fraud
181,1,274654.72,10243.0,0.0,709940.23,984594.94,Not Fraud
644,3,330764.2,330764.2,0.0,0.0,0.0,Fraud
373,0,140363.27,1376386.81,1516750.08,1203847.62,1063484.35,Not Fraud
279,1,3574468.72,3574468.72,0.0,0.0,3574468.72,Fraud
700,3,158776.81,158776.81,0.0,4996573.41,5155350.22,Fraud
348,4,750761.36,0.0,0.0,3548932.63,4299693.99,Not Fraud
657,0,24599.33,24599.33,0.0,0.0,0.0,Fraud
157,3,772052.28,772052.28,0.0,114988.38,887040.66,Fraud
162,1,3115153.51,3115153.51,0.0,0.0,3115153.51,Fraud
331,1,18018.25,78256.0,60237.75,226221.09,244239.34,Not Fraud
528,4,781411.03,781411.03,0.0,0.0,0.0,Fraud
255,4,325979.74,0.0,0.0,1457920.46,1783900.21,Not Fraud
522,0,879855.97,879855.97,0.0,0.0,0.0,Fraud
250,1,124180.42,278250.0,154069.58,1569431.13,1693611.55,Not Fraud
687,4,2227042.71,2227042.71,0.0,648383.54,2875426.25,Fraud
318,0,178218.98,178218.98,0.0,0.0,0.0,Fraud
203,0,225748.11,7375244.41,7600992.52,338660.27,112912.16,Not Fraud
378,1,287034.59,0.0,0.0,1177427.83,1464462.42,Not Fraud
676,1,6502.95,6502.95,0.0,0.0,0.0,Fraud
327,0,833207.89,833207.89,0.0,1836145.94,2669353.83,Fraud
371,0,281722.75,281722.75,0.0,0.0,0.0,Fraud
431,4,1243934.04,1243934.04,0.0,135925.77,1379859.82,Fraud
315,1,2425130.61,2425130.61,0.0,0.0,0.0,Fraud
267,0,1240915.95,1240915.95,0.0,0.0,0.0,Fraud
203,1,136276.52,94595.0,0.0,2548511.17,2684787.7,Not Fraud
235,3,1587910.96,1587910.96,0.0,0.0,0.0,Fraud
